orthogroup	gene_id	gene_type	san_id	san_conting	san_start	san_end	yak_id	yak_conting	yak_start	yak_end	pw_Dmel_Dsan_w	pw_Dtei_Dmel_w	pw_Dtei_Dsan_w	pw_Dyak_Dmel_w	pw_Dyak_Dsan_w	pw_Dyak_Dtei_w
OG0004146	CG18788	GB	LOC120456110	NC_053016.2	8568480.0	8570437.0	LOC6527337	NC_052527.2	8535313.0	8537234.0	0.119	0.1217	0.0755	0.1249	0.2065	0.0751
OG0007909	CG18808	GB	LOC120448176	NC_053018.2	5476716.0	5477977.0	LOC6533014	NC_052529.2	5449130.0	5450349.0	0.1971	0.2035	0.2275	0.2149	0.2307	0.231
OG0002682	CG18809	GB	LOC120457217	NC_053021.2	11663116.0	11665981.0	LOC6525136	NC_052526.2	12136816.0	12139084.0	0.1258	0.1198	0.229	0.1193	0.1794	0.2037
OG0004789	CG18810	GB	LOC120447062	NC_053017.2	8485941.0	8487047.0	LOC6529868	NC_052528.2	9577531.0	9578678.0	0.1445	0.2326	0.4933	0.0961	0.3681	0.6395
OG0008584	CG18815	GB	LOC120447770	NC_053018.2	11797285.0	11799771.0	LOC6533749	NC_052529.2	11732800.0	11735619.0	0.0558	0.0712	0.0696	0.0564	0.0609	0.0754
OG0006822	CG18870	GB	LOC120444564	NC_053017.2	11176950.0	11183979.0	LOC6530597	NC_052528.2	14280475.0	14282580.0	0.0532	0.0481	0.001	0.0465	0.001	0.001
OG0005378	CG1888	GB	LOC120458462	NC_053016.2	18301015.0	18302945.0	LOC120320824	NC_052527.2	18227637.0	18229964.0	0.244	0.2504	0.4938	0.2275	0.4243	0.364
OG0001792	CG1889	GB	LOC120456803	NC_053021.2	18784682.0	18786485.0	LOC6525964	NC_052526.2	19021860.0	19023688.0	0.419	0.4517	0.4054	0.4014	0.3339	0.3724
OG0012706	CG1890	GB	LOC120452738	NC_053019.2	28553170.0	28553898.0	LOC6539038	NC_052530.2	30356116.0	30356868.0	0.1536	0.1258	0.1541	0.1496	0.1341	0.1558
OG0012374	CG1894	GB	LOC120453962	NC_053019.2	22242768.0	22244050.0	LOC6538175	NC_052530.2	24000761.0	24002208.0	0.3597	0.2538	0.1978	0.3353	0.3036	0.228
OG0012707	CG1896	GB	LOC120452736	NC_053019.2	28553989.0	28555034.0	LOC6539039	NC_052530.2	30357002.0	30357884.0	0.328	0.3603	0.2396	0.3393	0.2115	0.2321
OG0005393	CG1902	GB	LOC120448296	NC_053016.2	18351880.0	18363082.0	LOC6528788	NC_052527.2	18283487.0	18295121.0	0.3742	0.474	0.2773	0.4686	0.4895	0.352
OG0012463	CG1907	GB	LOC120453047	NC_053019.2	21076449.0	21078137.0	LOC6538040	NC_052530.2	22845673.0	22847336.0	0.039	0.0279	0.0398	0.0413	0.0151	0.0374
OG0012763	CG1909	GB	LOC120454844	NC_053020.2	652909.0	661498.0	LOC6523733	NC_052531.2	677398.0	684897.0	0.2345	0.2144	0.2707	0.2279	0.1863	0.2864
OG0012710	CG1910	GB	LOC120452732	NC_053019.2	28557339.0	28561372.0	LOC6539042	NC_052530.2	30360291.0	30363862.0	0.0632	0.0581	0.0502	0.0567	0.0639	0.0459
OG0007603	CG1927	GB	LOC120447575	NC_053018.2	1968435.0	1971589.0	LOC6532482	NC_052529.2	1973147.0	1976356.0	0.0498	0.0469	0.0527	0.0473	0.0561	0.043
OG0010096	CG1943	GB	LOC120451770	NC_053019.2	7446811.0	7449813.0	LOC6536103	NC_052530.2	9257711.0	9260710.0	0.3125	0.3161	0.2504	0.26	0.1837	0.2261
OG0012412	CG1951	GB	LOC120451560	NC_053019.2	21695102.0	21698648.0	LOC6538112	NC_052530.2	23458675.0	23462365.0	0.1565	0.153	0.2628	0.1343	0.2423	0.1802
OG0001546	CG1958	GB	LOC120457067	NC_053021.2	14542543.0	14543633.0	LOC6525449	NC_052526.2	14662906.0	14664292.0	0.1109	0.1155	0.0469	0.1347	0.1099	0.08
OG0010094	CG1965	GB	LOC120451298	NC_053019.2	7453509.0	7457367.0	LOC6536105	NC_052530.2	9264285.0	9268395.0	0.1496	0.1499	0.0442	0.1468	0.0415	0.063
OG0012720	CG1971	GB	LOC120452370	NC_053019.2	28615516.0	28616693.0	LOC6539056	NC_052530.2	30418375.0	30419488.0	0.1148	0.1169	0.0859	0.1081	0.0659	0.0787
OG0012566	CG1983	GB	LOC120452579	NC_053019.2	26983186.0	26984758.0	LOC6538848	NC_052530.2	28785567.0	28787025.0	0.0383	0.0378	0.0161	0.0401	0.0256	0.0215
OG0001790	CG1986	GB	LOC120456736	NC_053021.2	18728292.0	18729751.0	LOC6525960	NC_052526.2	18964918.0	18966774.0	0.0972	0.0902	0.0664	0.09	0.0417	0.0584
OG0002091	CG1998	GB	LOC120455935	NC_053021.2	7809763.0	7813365.0	LOC6524612	NC_052526.2	7755670.0	7759401.0	0.1134	0.1104	0.0707	0.115	0.0942	0.0671
OG0001556	CG1999	GB	LOC120457004	NC_053021.2	14442012.0	14443638.0	LOC6525434	NC_052526.2	14562558.0	14564199.0	0.1637	0.1893	0.1042	0.1658	0.1325	0.1527
OG0012725	CG2003	GB	LOC120454190	NC_053019.2	28800080.0	28804398.0	LOC6539061	NC_052530.2	30592188.0	30600382.0	0.0831	0.0775	0.0435	0.0809	0.001	0.0398
OG0001692	CG2004	GB	LOC120456042	NC_053021.2	13036670.0	13038857.0	LOC6525275	NC_052526.2	13158938.0	13161116.0	0.0407	0.0237	0.0612	0.0471	0.1023	0.0666
OG0012451	CG2006	GB	LOC120453772	NC_053019.2	21216827.0	21217960.0	LOC6538056	NC_052530.2	22984479.0	22985633.0	0.0223	0.0167	0.0225	0.0176	0.0299	0.0069
OG0009881	CG2016	GB	LOC120453857	NC_053019.2	1504486.0	1509303.0	LOC6535351	NC_052530.2	3242612.0	3246931.0	0.1396	0.1202	0.1658	0.1422	0.3299	0.1899
OG0010002	CG2017	GB	LOC120450961	NC_053019.2	17652098.0	17655509.0	LOC6537548	NC_052530.2	19424927.0	19429113.0	0.2302	0.2556	0.3217	0.2248	0.4407	0.3339
OG0007572	CG2021	GB	LOC120450144	NC_053018.2	1776272.0	1776596.0	LOC6532445	NC_052529.2	1781270.0	1781592.0	0.4363	0.3806	0.2658	0.3934	0.4093	0.2179
OG0007620	CG2034	Gr	LOC120450329	NC_053018.2	9824167.0	9825612.0	LOC6533529	NC_052529.2	9747507.0	9748971.0	0.0769	0.0719	0.0532	0.0712	0.0474	0.035
OG0012726	CG2053	Gr	LOC120453972	NC_053019.2	28847607.0	28849170.0	LOC6539063	NC_052530.2	30647636.0	30648989.0	0.3137	0.218	0.1502	0.3678	0.2139	0.175
OG0001548	CG2059	GB	LOC120454947	NC_053021.2	14520612.0	14522148.0	LOC6525445	NC_052526.2	14640768.0	14642281.0	0.1281	0.1339	0.1679	0.1381	0.2516	0.1704
OG0001878	CG2061	GB	LOC120456055	NC_053021.2	11059155.0	11061550.0	LOC6525076	NC_052526.2	11511654.0	11514137.0	0.0893	0.0883	0.0559	0.0798	0.0351	0.0347
OG0005355	CG2063	GB	LOC120458642	NC_053016.2	18052822.0	18054108.0	LOC6528738	NC_052527.2	17975373.0	17976676.0	0.0963	0.0811	0.0156	0.0936	0.0422	0.001
OG0001877	CG2076	Obp	LOC120456056	NC_053021.2	11061801.0	11063600.0	LOC6525077	NC_052526.2	11514364.0	11516151.0	0.0364	0.0402	0.001	0.0378	0.001	0.001
OG0009980	CG2091	GB	LOC120453643	NC_053019.2	17558043.0	17559488.0	LOC6537527	NC_052530.2	19330457.0	19331899.0	0.0685	0.0604	0.001	0.064	0.001	0.001
OG0009976	CG2100	GB	LOC120452963	NC_053019.2	17546516.0	17548199.0	LOC6537523	NC_052530.2	19318982.0	19320618.0	0.1646	0.1524	0.1888	0.1682	0.2089	0.207
OG0009973	CG2104	GB	LOC120454669	NC_053019.2	17505016.0	17507551.0	LOC6537518	NC_052530.2	19279640.0	19281139.0	0.2355	0.2233	0.0942	0.2477	0.2109	0.1145
OG0001842	CG2111	GB	LOC120455474	NC_053021.2	19449504.0	19452842.0	LOC6526032	NC_052526.2	19693229.0	19699052.0	0.1747	0.2268	0.1286	0.2052	0.2942	0.1423
OG0007680	CG2113	GB	LOC120448464	NC_053018.2	9081330.0	9082339.0	LOC6533453	NC_052529.2	9010616.0	9011596.0	0.0246	0.0322	0.0237	0.0273	0.001	0.0301
OG0001628	CG2116	GB	LOC120456194	NC_053021.2	13626304.0	13628248.0	LOC6525352	NC_052526.2	13742655.0	13744593.0	0.2228	0.2002	0.1923	0.2037	0.2133	0.1434
OG0001630	CG2120	GB	LOC120456219	NC_053021.2	13621014.0	13622850.0	LOC6525350	NC_052526.2	13737392.0	13739242.0	0.2605	0.3015	0.3887	0.2593	0.5397	0.3709
OG0005246	CG2121	GB	LOC120458672	NC_053016.2	17154999.0	17165625.0	LOC6528583	NC_052527.2	17087684.0	17097806.0	0.0881	0.099	0.0587	0.0939	0.0635	0.0681
OG0001838	CG2124	GB	LOC120455117	NC_053021.2	19385768.0	19388055.0	LOC6526026	NC_052526.2	19631657.0	19634673.0	0.4111	0.4162	0.4007	0.5324	0.3441	0.7212
OG0012714	CG2126	GB	LOC120451293	NC_053019.2	28584257.0	28586307.0	LOC6539049	NC_052530.2	30387294.0	30389224.0	0.0398	0.0335	0.0778	0.0425	0.001	0.0784
OG0005244	CG2127	GB	LOC120443972	NC_053016.2	17127312.0	17128943.0	LOC6528580	NC_052527.2	17058670.0	17060331.0	0.1634	0.1334	0.0866	0.1536	0.161	0.0822
OG0001634	CG2129	GB	LOC120456206	NC_053021.2	13610039.0	13612084.0	LOC6525346	NC_052526.2	13726395.0	13728450.0	0.0776	0.0854	0.0487	0.0736	0.0274	0.0378
OG0001866	CG2145	GB	LOC120456592	NC_053021.2	11236518.0	11238735.0	LOC6525090	NC_052526.2	11704414.0	11706634.0	0.0806	0.072	0.0685	0.0765	0.1134	0.0631
OG0001646	CG2147	GB	LOC120455406	NC_053021.2	13517152.0	13518004.0	LOC6525331	NC_052526.2	13633410.0	13634263.0	0.5997	0.467	0.4456	0.5724	0.147	0.503
OG0012712	CG2150	GB	LOC120452413	NC_053019.2	28572944.0	28574291.0	LOC6539046	NC_052530.2	30375497.0	30377329.0	0.0403	0.0529	0.0643	0.0309	0.001	0.0429
OG0001859	CG2157	GB	LOC120455154	NC_053021.2	11302352.0	11303772.0	LOC6525102	NC_052526.2	11764224.0	11765497.0	0.0745	0.0705	0.1341	0.0668	0.1094	0.0996
OG0007685	CG2162	GB	LOC120450161	NC_053018.2	9035207.0	9040480.0	LOC6533446	NC_052529.2	8964287.0	8969437.0	0.0465	0.0302	0.0957	0.0532	0.5143	0.1084
OG0009967	CG2182	GB	LOC120452131	NC_053019.2	17471923.0	17475351.0	LOC6537512	NC_052530.2	19238313.0	19241740.0	0.1032	0.1024	0.0814	0.1009	0.2199	0.0799
OG0001858	CG2186	GB	LOC120455009	NC_053021.2	19650379.0	19657132.0	LOC6526055	NC_052526.2	19895858.0	19902695.0	0.1011	0.1068	0.0452	0.1059	0.1625	0.0668
OG0007507	CG2199	GB	LOC120447447	NC_053018.2	1344104.0	1346799.0	LOC6532355	NC_052529.2	1350267.0	1352920.0	0.0212	0.021	0.016	0.0165	0.0137	0.0079
OG0002054	CG2200	GB	LOC120455640	NC_053021.2	7489354.0	7490489.0	LOC6524562	NC_052526.2	7437800.0	7438949.0	0.4858	0.333	0.4155	0.4095	0.9238	0.3572
OG0004875	CG2201	GB	LOC120445637	NC_053017.2	3481987.0	3491455.0	LOC6529207	NC_052528.2	3594691.0	3601806.0	0.0883	0.09	0.0755	0.0857	0.0499	0.0754
OG0001857	CG2202	GB	LOC120455514	NC_053021.2	19641510.0	19645008.0	LOC6526052	NC_052526.2	19887054.0	19890489.0	0.037	0.043	0.0286	0.0347	0.001	0.0329
OG0002049	CG2209	GB	LOC120457193	NC_053021.2	7409407.0	7410195.0	LOC6524554	NC_052526.2	7363773.0	7364588.0	0.1398	0.1513	0.0908	0.1394	0.0886	0.122
OG0007505	CG2211	GB	LOC120447449	NC_053018.2	1337942.0	1339314.0	LOC6532353	NC_052529.2	1344029.0	1345506.0	0.01	0.0176	0.0139	0.0162	0.0248	0.0286
OG0012584	CG2217	GB	LOC120453168	NC_053019.2	27212114.0	27215275.0	LOC6538879	NC_052530.2	29014139.0	29017650.0	0.0783	0.0656	0.0529	0.0672	0.0482	0.0285
OG0012588	CG2218	GB	LOC120452799	NC_053019.2	27218394.0	27221068.0	LOC6538883	NC_052530.2	29020404.0	29023022.0	0.001	0.0159	0.0242	0.001	0.001	0.0238
OG0012594	CG2224	GB	LOC120453018	NC_053019.2	27249568.0	27252505.0	LOC6538889	NC_052530.2	29051880.0	29054805.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0004879	CG2225	GB	LOC120444861	NC_053017.2	3421627.0	3439122.0	LOC6529203	NC_052528.2	3540417.0	3553389.0	0.6964	0.7047	0.6994	0.7058	0.6059	0.6896
OG0001615	CG2233	GB	LOC120456209	NC_053021.2	13722248.0	13724148.0	LOC6525365	NC_052526.2	13839016.0	13840915.0	0.2073	0.2515	0.4135	0.2162	0.2458	0.4768
OG0012611	CG2246	GB	LOC120452931	NC_053019.2	27389732.0	27398477.0	LOC6538912	NC_052530.2	29189891.0	29198546.0	0.1396	0.2285	0.2061	0.1437	0.0788	0.1843
OG0001938	CG2247	GB	LOC120457362	NC_053021.2	15506952.0	15513790.0	LOC6525562	NC_052526.2	15660955.0	15667214.0	0.0618	0.0568	0.035	0.0483	0.044	0.0177
OG0001621	CG2256	GB	LOC120456216	NC_053021.2	13670966.0	13674866.0	LOC6525359	NC_052526.2	13786884.0	13791856.0	0.1773	0.1311	0.2776	0.1509	0.3966	0.1625
OG0001623	CG2258	GB	LOC120456179	NC_053021.2	13656720.0	13664499.0	LOC6525357	NC_052526.2	13772599.0	13780521.0	0.1756	0.1454	0.1476	0.156	0.4495	0.1105
OG0001626	CG2260	GB	LOC120456191	NC_053021.2	13636963.0	13639049.0	LOC6525354	NC_052526.2	13753370.0	13755422.0	0.1742	0.238	0.381	0.2227	0.2596	0.4558
OG0012616	CG2267	GB	LOC120452934	NC_053019.2	27425526.0	27427184.0	LOC6538917	NC_052530.2	29222944.0	29227313.0	0.5462	0.4807	0.5586	0.5204	0.7	0.4878
OG0005457	CG2269	GB	LOC120450138	NC_053016.2	18845684.0	18857327.0	LOC6528866	NC_052527.2	18775084.0	18786440.0	0.4341	0.3416	0.5304	0.4172	0.482	0.4496
OG0007496	CG2277	GB	LOC120450400	NC_053018.2	1309779.0	1311706.0	LOC6532344	NC_052529.2	1315964.0	1317873.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0005230	CG2291	GB	LOC120451720	NC_053016.2	17015266.0	17016040.0	LOC6528562	NC_052527.2	16946764.0	16947541.0	0.0966	0.1015	0.0701	0.0876	0.1217	0.0517
OG0012453	CG2310	GB	LOC120453564	NC_053019.2	21212950.0	21215132.0	LOC6538053	NC_052530.2	22980548.0	22982777.0	0.2606	0.2409	0.2914	0.2358	0.3588	0.2036
OG0012450	CG2321	GB	LOC120452046	NC_053019.2	21218147.0	21356818.0	LOC6538057	NC_052530.2	22985730.0	23110493.0	0.6324	0.3355	0.8281	0.2859	0.8388	0.3324
OG0010068	CG2336	GB	LOC120451709	NC_053019.2	18346413.0	18347820.0	LOC6537626	NC_052530.2	20130544.0	20131903.0	0.1655	0.1621	0.2436	0.1679	0.2716	0.1821
OG0004779	CG2493	GB	LOC120446507	NC_053017.2	8309699.0	8311396.0	LOC6529846	NC_052528.2	9403363.0	9405051.0	0.427	0.4263	0.4437	0.4682	0.5947	0.5
OG0009938	CG2519	GB	LOC120451544	NC_053019.2	2086515.0	2094750.0	LOC6535421	NC_052530.2	3832993.0	3841609.0	0.2547	0.2733	0.3108	0.2443	0.3	0.3413
OG0001937	CG2533	GB	LOC120456123	NC_053021.2	10600610.0	10601579.0	LOC6525002	NC_052526.2	11061601.0	11062544.0	0.0413	0.0378	0.0214	0.0389	0.0646	0.0253
OG0002021	CG2540	GB	LOC120457151	NC_053021.2	7005868.0	7007082.0	LOC6524520	NC_052526.2	6958426.0	6959659.0	0.1268	0.0887	0.1512	0.0944	0.1407	0.0849
OG0002009	CG2556	GB	LOC120456498	NC_053021.2	6872278.0	6892300.0	LOC6524507	NC_052526.2	6824236.0	6843875.0	0.0966	0.1152	0.1791	0.1005	0.2235	0.1631
OG0002001	CG2574	GB	LOC120456506	NC_053021.2	6780244.0	6781309.0	LOC6524495	NC_052526.2	6735938.0	6736962.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0001999	CG2577	GB	LOC120456505	NC_053021.2	6746888.0	6749696.0	LOC6524492	NC_052526.2	6704498.0	6705848.0	0.2985	0.2259	0.2522	0.3195	0.1906	0.2596
OG0004788	CG2608	GB	LOC120447064	NC_053017.2	8480888.0	8484684.0	LOC26535527	NC_052528.2	9573646.0	9577394.0	0.1024	0.1403	0.1387	0.1081	0.2003	0.1177
OG0004790	CG2611	GB	LOC120447065	NC_053017.2	8487214.0	8487854.0	LOC6529869	NC_052528.2	9578715.0	9579489.0	0.3203	0.25	0.5618	0.2883	0.245	0.6387
OG0004792	CG2614	GB	LOC120446264	NC_053017.2	8493361.0	8496104.0	LOC6529871	NC_052528.2	9584981.0	9587719.0	0.3453	0.4006	0.6778	0.3633	0.2456	0.5788
OG0010148	CG2616	GB	LOC120453981	NC_053019.2	6794015.0	6796111.0	LOC6539850	NC_052530.2	8591332.0	8593458.0	0.2284	0.2017	0.228	0.2265	0.3029	0.1932
OG0004796	CG2617	GB	LOC120445392	NC_053017.2	18577856.0	18578845.0	LOC6530326	NC_052528.2	12465564.0	12466673.0	0.1428	0.1828	0.0253	0.157	0.0779	0.035
OG0010159	CG2641	GB	LOC120452172	NC_053019.2	6720264.0	6723793.0	LOC6536011	NC_052530.2	8508016.0	8511137.0	0.4786	0.4441	0.3332	0.4279	0.5412	0.2526
OG0001200	CG2652	GB	LOC120456944	NC_053021.2	5930438.0	5931623.0	LOC6524381	NC_052526.2	5887248.0	5888270.0	0.17	0.1427	0.1339	0.1643	0.2083	0.1307
OG0010108	CG2656	GB	LOC120453452	NC_053019.2	7376062.0	7382699.0	LOC6536083	NC_052530.2	9184406.0	9191018.0	0.2148	0.143	0.1438	0.1712	0.3691	0.0536
OG0001204	CG2662	GB	LOC120456957	NC_053021.2	5912590.0	5914910.0	LOC6524375	NC_052526.2	5869293.0	5871676.0	0.1664	0.1134	0.1383	0.1683	0.2376	0.1495
OG0009920	CG2663	GB	LOC120453858	NC_053019.2	1948031.0	1951563.0	LOC6535403	NC_052530.2	3692811.0	3697133.0	0.1427	0.1536	0.1337	0.132	0.1151	0.1517
OG0010174	CG2678	GB	LOC120453141	NC_053019.2	6594405.0	6597423.0	LOC6535992	NC_052530.2	8382671.0	8386265.0	0.1461	0.1532	0.111	0.1706	0.0707	0.1601
OG0001207	CG2680	GB	LOC120456960	NC_053021.2	5905973.0	5907270.0	LOC6524372	NC_052526.2	5862618.0	5863921.0	0.4295	0.3658	0.3213	0.424	0.2628	0.3401
OG0001208	CG2681	GB	LOC120456954	NC_053021.2	5902050.0	5905801.0	LOC6524371	NC_052526.2	5858538.0	5862209.0	0.0617	0.0663	0.0208	0.0665	0.0635	0.0415
OG0001209	CG2685	GB	LOC120456955	NC_053021.2	5899663.0	5901998.0	LOC6524370	NC_052526.2	5856288.0	5858614.0	0.0406	0.0381	0.033	0.0422	0.0703	0.0374
OG0002110	CG2691	GB	LOC120456636	NC_053021.2	8020775.0	8025872.0	LOC6524636	NC_052526.2	7994526.0	7999627.0	0.3676	0.2514	0.2564	0.3722	0.3133	0.1889
OG0010183	CG2698	GB	LOC120453875	NC_053019.2	6504312.0	6508972.0	LOC6535980	NC_052530.2	8292378.0	8296816.0	0.3682	0.3511	0.4263	0.4185	0.2849	0.4879
OG0001210	CG2701	GB	LOC120456952	NC_053021.2	5893149.0	5895804.0	LOC6524368	NC_052526.2	5849916.0	5852581.0	0.1839	0.1811	0.1471	0.1943	0.1878	0.1338
OG0001216	CG2712	GB	LOC120454973	NC_053021.2	5878743.0	5880707.0	LOC6524362	NC_052526.2	5835071.0	5837482.0	0.054	0.06	0.0768	0.0531	0.0358	0.0772
OG0007357	CG2736	GB	LOC120445452	NC_053017.2	22331382.0	22333289.0	LOC6532153	NC_052528.2	23516409.0	23518323.0	0.0622	0.068	0.0536	0.0579	0.0818	0.0723
OG0010189	CG2747	GB	LOC120452508	NC_053019.2	6482217.0	6494028.0	LOC6535974	NC_052530.2	8266082.0	8281866.0	0.281	0.2837	0.1758	0.284	0.057	0.1289
OG0001996	CG2750	GB	LOC120457317	NC_053021.2	1938635.0	1944620.0	LOC6523973	NC_052526.2	1933478.0	1939411.0	0.2479	0.2301	0.2067	0.2374	0.2195	0.2179
OG0007352	CG2765	GB	LOC120445454	NC_053017.2	22317656.0	22323083.0	LOC6532148	NC_052528.2	23502908.0	23508333.0	0.007	0.008	0.001	0.0074	0.001	0.001
OG0010184	CG2767	GB	LOC120453881	NC_053019.2	6502163.0	6504346.0	LOC6535979	NC_052530.2	8289989.0	8292164.0	0.5497	0.5244	0.6037	0.524	1.6488	0.6796
OG0003197	CG2772	GB	LOC120449856	NC_053016.2	3450074.0	3451713.0	LOC6526720	NC_052527.2	3500079.0	3501731.0	0.0262	0.001	0.2144	0.0159	0.0407	0.078
OG0007350	CG2790	GB	LOC120447012	NC_053017.2	22304173.0	22306039.0	LOC6532146	NC_052528.2	23489444.0	23491333.0	0.0707	0.0339	0.0476	0.0637	0.2221	0.0284
OG0002903	CG2794	GB	LOC120443909	NC_053016.2	574785.0	577098.0	LOC6526323	NC_052527.2	609145.0	611456.0	0.001	0.0122	0.0226	0.001	0.001	0.0277
OG0007346	CG2811	GB	LOC120447018	NC_053017.2	22297527.0	22298317.0	LOC6532142	NC_052528.2	23482744.0	23483533.0	0.0752	0.0307	0.2972	0.0377	0.094	0.1042
OG0007168	CG2812	GB	LOC120445947	NC_053017.2	21293562.0	21295412.0	LOC6531928	NC_052528.2	22479920.0	22481592.0	0.1915	0.1946	0.3532	0.1664	0.1854	0.3037
OG0003241	CG2816	GB	LOC120455537	NC_053016.2	3710682.0	3711299.0	LOC6526761	NC_052527.2	3769650.0	3770143.0	0.1189	0.1188	0.1082	0.1057	0.0915	0.1078
OG0003246	CG2818	GB	LOC120446851	NC_053016.2	3720544.0	3723648.0	LOC6526766	NC_052527.2	3779434.0	3782808.0	0.2726	0.2057	0.1815	0.2425	0.2206	0.1517
OG0001180	CG2841	GB	LOC120456840	NC_053021.2	6241012.0	6263132.0	LOC6524408	NC_052526.2	6199594.0	6222215.0	0.0621	0.0532	0.001	0.099	0.001	0.001
OG0010173	CG2846	GB	LOC120453522	NC_053019.2	6597990.0	6599127.0	LOC6535993	NC_052530.2	8386840.0	8387876.0	0.0309	0.0277	0.0063	0.0266	0.001	0.0055
OG0006960	CG2852	GB	LOC120444541	NC_053017.2	15523266.0	15524722.0	LOC6531298	NC_052528.2	18674852.0	18676327.0	0.0567	0.0684	0.0653	0.0551	0.0967	0.066
OG0001176	CG2854	GB	LOC120456843	NC_053021.2	6280163.0	6281942.0	LOC120322422	NC_052526.2	6237332.0	6241174.0	0.3651	0.5878	0.3513	0.3192	0.1109	0.2749
OG0001343	CG2861	GB	LOC120455377	NC_053021.2	3841174.0	3891735.0	LOC6524196	NC_052526.2	3799551.0	3850004.0	0.4537	0.0148	0.6199	0.0129	0.7738	0.001
OG0001174	CG2865	GB	LOC120455481	NC_053021.2	6309095.0	6323752.0	LOC6524413	NC_052526.2	6267799.0	6282837.0	0.0606	0.0348	0.2339	0.0606	0.0552	0.2339
OG0001265	CG2875	GB	LOC120455329	NC_053021.2	5061082.0	5062936.0	LOC6524307	NC_052526.2	5026141.0	5027994.0	0.0647	0.07	0.1615	0.0532	0.1874	0.0555
OG0001826	CG2898	GB	LOC120456407	NC_053021.2	19172692.0	19173908.0	LOC26536330	NC_052526.2	19417176.0	19418358.0	0.022	0.0125	0.0431	0.0227	0.0422	0.0386
OG0001272	CG2901	GB	LOC120455374	NC_053021.2	4835905.0	4839215.0	LOC6524294	NC_052526.2	4797450.0	4800898.0	0.1193	0.1281	0.1494	0.111	0.073	0.1218
OG0005180	CG2906	GB	LOC120445974	NC_053016.2	16706990.0	16708871.0	LOC6528507	NC_052527.2	16646077.0	16647989.0	0.0766	0.0658	0.0894	0.0724	0.001	0.073
OG0001818	CG2909	GB	LOC120455443	NC_053021.2	19062452.0	19130192.0	LOC6526002	NC_052526.2	19371598.0	19374129.0	0.0432	0.0347	0.051	0.0307	0.0869	0.0153
OG0009958	CG2911	GB	LOC120454535	NC_053019.2	17436694.0	17439868.0	LOC6537497	NC_052530.2	19202334.0	19206366.0	0.0851	0.0786	0.0372	0.1042	0.0803	0.0849
OG0001173	CG2918	GB	LOC120455493	NC_053021.2	6327840.0	6331913.0	LOC6524416	NC_052526.2	6288349.0	6292395.0	0.3777	0.4623	0.2788	0.3778	0.1715	0.2778
OG0006889	CG2921	GB	LOC120447190	NC_053017.2	10725153.0	10726940.0	LOC6530525	NC_052528.2	13828500.0	13830275.0	0.2289	0.213	0.1932	0.2217	0.0909	0.3787
OG0001172	CG2924	GB	LOC120454986	NC_053021.2	6333265.0	6338306.0	LOC6524417	NC_052526.2	6292762.0	6298980.0	0.5918	0.4027	0.3849	0.598	0.5558	0.3514
OG0009948	CG2926	GB	LOC120453297	NC_053019.2	17394128.0	17403142.0	LOC6537478	NC_052530.2	19160555.0	19170035.0	0.2141	0.2051	0.2265	0.1668	0.2423	0.1785
OG0001275	CG2930	GB	LOC120456991	NC_053021.2	4784804.0	4791069.0	LOC6524290	NC_052526.2	4747587.0	4753901.0	0.0432	0.0761	0.0373	0.0382	0.0228	0.0353
OG0009945	CG2931	GB	LOC120454070	NC_053019.2	17381586.0	17382740.0	LOC6537475	NC_052530.2	19149046.0	19150194.0	0.0165	0.001	0.1135	0.001	0.0603	0.001
OG0001279	CG2938	GB	LOC120457255	NC_053021.2	4726691.0	4730922.0	LOC6524284	NC_052526.2	4689093.0	4693122.0	0.0705	0.0717	0.0626	0.0553	0.0261	0.0499
OG0003268	CG2955	GB	LOC120458837	NC_053016.2	4177738.0	4180109.0	LOC6526795	NC_052527.2	4251877.0	4253214.0	0.2842	0.2895	0.1397	0.293	0.2308	0.1243
OG0001811	CG2962	GB	LOC120455531	NC_053021.2	19022259.0	19024290.0	LOC6525991	NC_052526.2	19258379.0	19260558.0	0.4373	0.642	0.4714	0.4583	0.304	0.3951
OG0001804	CG2972	GB	LOC120456314	NC_053021.2	18903684.0	18905370.0	LOC6525978	NC_052526.2	19140021.0	19141703.0	0.0123	0.0211	0.001	0.0118	0.001	0.001
OG0001797	CG2990	GB	LOC120456435	NC_053021.2	18830518.0	18834263.0	LOC6525970	NC_052526.2	19067022.0	19070835.0	0.0316	0.038	0.0772	0.0333	0.1148	0.0805
OG0003133	CG2991	GB	LOC120452761	NC_053016.2	2872997.0	2884534.0	LOC6526637	NC_052527.2	2918079.0	2929620.0	0.059	0.0573	0.046	0.0728	0.0389	0.0894
OG0010163	CG2993	GB	LOC120452358	NC_053019.2	6706867.0	6712220.0	LOC6539893	NC_052530.2	8494857.0	8499886.0	0.0698	0.0742	0.0668	0.0786	0.5063	0.0887
OG0005406	CG30001	GB	LOC120458605	NC_053016.2	18572944.0	18574729.0	LOC6528810	NC_052527.2	18504212.0	18506012.0	0.2064	0.2434	0.198	0.1932	0.0831	0.1368
